Hogar;Sector;Zona;Comuna;DirCoordX;DirCoordY;Fecha;DiaAsig;TipoDia;Temporada;NumPer;NumVeh;NumBicAdulto;NumBicNino;Propiedad;MontoDiv;ImputadoDiv;MontoArr;ImputadoArr;IngresoHogar;Factor
274972;4;38;SANTIAGO;347802,1729;6295240,871;25-09-2013;miércoles;1;1;7;0;2;1;1;;0;140000;0;930000;77,743652
274981;4;33;SANTIAGO;347795;6297684;15-04-2013;lunes;1;1;2;0;0;0;3;;0;150000;0;460000;130,816742
274991;4;32;SANTIAGO;347953,3058;6298021,39;08-02-2013;viernes;1;2;3;1;0;0;1;;0;250000;0;2583461;202,653275
275001;4;32;SANTIAGO;347953,3058;6298021,39;08-02-2013;viernes;1;2;2;0;2;0;1;;0;200000;0;1052474;100,115143
275011;4;32;SANTIAGO;347953,3058;6298021,39;08-02-2013;viernes;1;2;1;0;1;0;3;;0;150000;0;757552;100,781471
275021;4;32;SANTIAGO;347953,3058;6298021,39;08-02-2013;viernes;1;2;1;0;1;0;3;;0;200000;0;455464;100,781471
275033;4;8;SANTIAGO;345435,7739;6299443,755;02-09-2013;lunes;1;1;4;1;1;0;1;;0;243411;1;2329374;382,494415
275041;4;51;SANTIAGO;348236,9123;6295819,377;06-11-2012;martes;1;1;2;1;0;0;2;183805;1;170000;0;393204;132,593201
275052;4;22;SANTIAGO;346929,6224;6298757,862;16-08-2013;viernes;1;1;2;0;0;0;3;;0;250000;0;108271;106,748871
275063;4;22;SANTIAGO;346961,7231;6298681,499;19-08-2013;lunes;1;1;1;0;1;0;3;;0;212998;1;649161;107,459381
275071;4;40;SANTIAGO;343824,5524;6298841,546;15-04-2013;lunes;1;1;4;1;0;0;1;;0;200000;0;560000;51,751614
275081;4;33;SANTIAGO;347764,5326;6297879,695;11-02-2013;lunes;1;2;1;0;0;0;1;;0;200000;0;200000;131,687454
275091;4;33;SANTIAGO;347736,1126;6297913,075;10-02-2013;domingo;2;2;3;0;2;1;3;;0;250000;0;800000;147,904205
275101;4;45;SANTIAGO;346590,4619;6295795,889;08-01-2013;martes;1;2;3;1;1;0;1;;0;200000;0;400242;202,996750
275111;4;15;SANTIAGO;345254,8858;6297084,936;19-11-2012;lunes;1;1;4;0;1;0;1;;0;150000;0;400000;119,135841
275121;4;17;SANTIAGO;346175,559;6299091,216;12-11-2012;lunes;1;1;3;1;1;0;2;200000;0;200000;0;1308272;258,336761
275131;4;17;SANTIAGO;346041,8157;6299070,031;12-11-2012;lunes;1;1;1;1;1;0;1;;0;261531;1;1167492;230,011795
275142;4;16;SANTIAGO;345613,6984;6296966,635;29-08-2013;jueves;1;1;3;2;2;1;3;;0;250000;0;1014513;231,527237
275152;4;16;SANTIAGO;345625,5153;6297095,185;29-08-2013;jueves;1;1;4;0;1;2;3;;0;200000;0;915803;108,192856
275162;4;16;SANTIAGO;345500,3987;6296938,158;29-08-2013;jueves;1;1;2;0;0;0;1;;0;180000;0;538509;114,379478
275172;4;16;SANTIAGO;345528,56;6297070,361;29-08-2013;jueves;1;1;3;0;1;0;1;;0;230000;0;927530;129,319885
275173;4;16;SANTIAGO;345613,6984;6296966,635;30-09-2013;lunes;1;1;2;0;0;0;3;;0;160000;0;79535;114,379478
275181;4;3;SANTIAGO;344679,9102;6299140,474;04-12-2012;martes;1;1;1;1;0;0;3;;0;200000;0;574704;96,385437
275191;4;20;SANTIAGO;346835,5329;6298462,835;09-04-2013;martes;1;1;2;0;1;0;1;;0;200000;0;300000;95,725258
275201;4;20;SANTIAGO;346835,5329;6298462,835;09-04-2013;martes;1;1;3;0;0;0;3;;0;180000;0;680000;108,229004
275211;4;51;SANTIAGO;348462,5805;6296488,461;05-12-2012;miércoles;1;1;3;0;0;0;3;;0;120000;0;115093;83,733948
275221;4;34;SANTIAGO;347158,0948;6297841,291;27-10-2012;sábado;2;1;3;0;0;0;1;;0;200000;0;670389;144,360321
275231;4;34;SANTIAGO;347122,9621;6297909,701;27-10-2012;sábado;2;1;3;0;0;0;5;;0;120000;0;330000;144,360321
275241;4;34;SANTIAGO;347122,9621;6297909,701;27-10-2012;sábado;2;1;4;0;0;0;3;;0;150000;0;631859;120,776154
275252;4;45;SANTIAGO;346646,4297;6295799,74;29-11-2012;jueves;1;1;2;1;1;0;1;;0;250000;0;1551073;179,544373
275261;4;32;SANTIAGO;348086,4347;6297855,936;25-10-2012;jueves;1;1;3;0;0;1;3;;0;200000;0;1561687;113,192299
275271;4;32;SANTIAGO;348168;6297929;25-10-2012;jueves;1;1;1;0;1;0;3;;0;150000;0;200000;100,781471
275281;4;23;SANTIAGO;347369,285;6299021,701;16-11-2012;viernes;1;1;4;0;1;0;3;;0;197533;1;774116;112,885139
275291;4;23;SANTIAGO;347311,2455;6299102,866;14-11-2012;miércoles;1;1;1;0;0;0;3;;0;200045;1;375400;120,134399
275302;4;23;SANTIAGO;347311,2455;6299102,866;23-11-2012;viernes;1;1;2;1;0;0;3;;0;150000;0;1175330;213,659943
275311;4;23;SANTIAGO;347311,2455;6299102,866;14-11-2012;miércoles;1;1;1;0;1;0;3;;0;140000;0;898603;120,134399
275323;4;7;SANTIAGO;344648,4891;6298072,02;14-08-2013;miércoles;1;1;2;0;0;0;3;;0;169366;1;428416;61,099461
275333;4;7;SANTIAGO;344593,5425;6298148,545;14-08-2013;miércoles;1;1;4;0;0;1;3;;0;50000;0;370000;57,794670
275340;4;1;SANTIAGO;344664,1743;6299898,854;30-10-2012;martes;1;1;3;0;0;0;1;;0;120000;0;393043;107,406754
275351;4;16;SANTIAGO;345517,8683;6297672,611;07-02-2013;jueves;1;2;2;0;0;0;3;;0;250000;0;406166;114,379478
275361;4;16;SANTIAGO;345522,597;6297643,069;07-02-2013;jueves;1;2;1;0;1;0;5;;0;170000;0;208387;115,140785
275371;4;16;SANTIAGO;345485,2458;6297893,797;18-02-2013;lunes;1;2;1;0;0;0;3;;0;150000;0;403002;115,140785
275381;4;2;SANTIAGO;344099,5909;6299235,301;02-04-2013;martes;1;1;3;1;2;0;1;;0;207672;1;787365;198,759277
275391;4;7;SANTIAGO;344615,3529;6297816,8;15-02-2013;viernes;1;2;3;1;0;0;1;;0;237062;1;568434;123,677666
275401;4;7;SANTIAGO;344584,1698;6297859,032;16-02-2013;sábado;2;2;1;1;1;0;1;;0;213798;1;442295;110,117218
275410;4;13;SANTIAGO;345917,2065;6298920,382;15-11-2012;jueves;1;1;2;0;0;0;3;;0;186980;1;148122;178,564804
275420;4;13;SANTIAGO;345977,374;6298928,957;15-11-2012;jueves;1;1;1;1;0;0;1;;0;217234;1;358974;321,820526
275431;4;13;SANTIAGO;345962,3001;6298806,439;17-11-2012;sábado;2;1;3;1;2;0;2;290000;0;350000;0;2372377;361,451202
275441;4;13;SANTIAGO;345977,374;6298928,957;20-11-2012;martes;1;1;1;0;0;0;1;;0;159358;1;180450;179,753311
275451;4;33;SANTIAGO;347389,0513;6297770,477;08-02-2013;viernes;1;2;1;0;0;0;3;;0;170000;0;914692;131,687454
275461;4;33;SANTIAGO;347389,0513;6297770,477;08-02-2013;viernes;1;2;1;1;1;0;2;165096;1;170000;0;958917;235,766006
275471;4;33;SANTIAGO;347389,0513;6297770,477;08-02-2013;viernes;1;2;1;0;1;0;3;;0;220000;0;497913;131,687454
275481;4;52;SANTIAGO;348603,3681;6295290,332;20-11-2012;martes;1;1;2;0;1;0;1;;0;300000;0;417885;66,617004
275492;4;39;SANTIAGO;344043,4866;6299758,802;27-08-2013;martes;1;1;5;0;1;0;3;;0;150000;0;850000;82,714882
275502;4;39;SANTIAGO;344040,3064;6299762,635;27-08-2013;martes;1;1;1;0;0;0;1;;0;150000;0;600000;67,724442
275512;4;39;SANTIAGO;343955,0958;6299730,932;27-08-2013;martes;1;1;1;0;0;0;1;;0;150000;0;450000;67,724442
275522;4;39;SANTIAGO;343955,6066;6299709,36;27-08-2013;martes;1;1;6;0;1;1;3;;0;140000;0;920000;144,628464
275532;4;39;SANTIAGO;344148,2538;6299572,366;27-08-2013;martes;1;1;3;0;0;1;3;;0;120000;0;160000;76,064430
275541;4;32;SANTIAGO;347955,7673;6298270,635;01-12-2012;sábado;2;1;2;1;1;0;3;;0;250000;0;1984025;179,240677
275551;4;32;SANTIAGO;347909,0482;6298399,368;01-12-2012;sábado;2;1;1;0;1;0;3;;0;100000;0;104925;100,781471
275561;4;32;SANTIAGO;347923,1031;6298362,78;01-12-2012;sábado;2;1;3;2;0;1;2;236589;1;200000;0;2316937;202,653275
275571;4;32;SANTIAGO;347923,1031;6298362,78;01-12-2012;sábado;2;1;3;1;1;1;2;170000;0;250000;0;207350;202,653275
275581;4;32;SANTIAGO;347909,0482;6298399,368;01-12-2012;sábado;2;1;3;0;1;0;1;;0;200000;0;739461;113,192299
275591;4;43;SANTIAGO;346550,8908;6296857,677;27-10-2012;sábado;2;1;4;0;0;0;1;;0;160000;0;214036;100,684868
275601;4;46;SANTIAGO;346605,0814;6296138,811;07-01-2013;lunes;1;2;3;0;1;0;3;;0;150000;0;254131;66,811417
275611;4;50;SANTIAGO;346196,7065;6297718,985;20-11-2012;martes;1;1;3;1;0;0;3;;0;245000;0;498137;255,186951
275621;4;50;SANTIAGO;346196,7065;6297718,985;20-11-2012;martes;1;1;3;0;1;0;3;;0;180000;0;1060397;142,535034
275631;4;50;SANTIAGO;346196,7065;6297718,985;20-11-2012;martes;1;1;2;1;0;0;3;;0;180000;0;1361119;225,705063
275640;4;3;SANTIAGO;344696,1561;6299012,534;17-11-2012;sábado;2;1;2;1;1;0;1;;0;180000;0;453077;95,748108
275651;4;11;SANTIAGO;345637,1187;6298044,58;02-04-2013;martes;1;1;4;1;1;0;1;;0;200000;0;990000;470,111450
275662;4;11;SANTIAGO;345570,1608;6298365,162;15-04-2013;lunes;1;1;4;0;1;0;3;;0;200000;0;320000;262,581573
275671;4;41;SANTIAGO;347570,7901;6298750,712;23-11-2012;viernes;1;1;2;1;0;0;2;200000;0;250000;0;2085530;223,020874
275681;4;25;SANTIAGO;344953,7134;6296713,27;20-11-2012;martes;1;1;1;0;0;0;1;;0;100000;0;104756;76,580994
275691;4;17;SANTIAGO;346071,4718;6299257,093;17-01-2013;jueves;1;2;1;0;0;0;3;;0;90000;0;660097;128,473419
275701;4;28;SANTIAGO;344132;6295339;15-02-2013;viernes;1;2;5;0;1;0;1;;0;174332;1;1047598;141,466156
275711;4;41;SANTIAGO;348068,2956;6298513,15;17-02-2013;domingo;2;2;1;0;0;0;2;179177;1;150000;0;338467;125,397743
275721;4;41;SANTIAGO;348039,041;6298568,962;17-02-2013;domingo;2;2;2;1;0;0;1;;0;250000;0;1622734;223,020874
275731;4;50;SANTIAGO;346278,9948;6297808,473;15-04-2013;lunes;1;1;2;0;0;0;1;;0;200000;0;390000;126,067879
275741;4;50;SANTIAGO;346278,9948;6297808,473;15-04-2013;lunes;1;1;3;0;0;0;1;;0;200000;0;800000;142,535034
275751;4;5;SANTIAGO;344861,2397;6298446,546;08-01-2013;martes;1;2;2;0;1;0;3;;0;200000;0;271861;92,769844
275761;4;5;SANTIAGO;344897,0211;6298521,147;08-01-2013;martes;1;2;2;0;0;0;3;;0;200000;0;202048;92,769844
275812;4;50;SANTIAGO;346342,8353;6297577,187;12-08-2013;lunes;1;1;2;0;1;0;3;;0;180000;0;707715;126,067879
275821;4;51;SANTIAGO;348467;6295727;20-10-2012;sábado;2;1;1;0;0;0;1;;0;100000;0;150000;74,553062
275831;4;29;SANTIAGO;346375,0292;6295294,889;06-11-2012;martes;1;1;1;0;0;0;1;;0;164771;1;380883;154,305450
275841;4;29;SANTIAGO;346277,9721;6295199,414;06-11-2012;martes;1;1;4;0;2;1;3;;0;150000;0;386220;144,994186
275851;4;16;SANTIAGO;345390,5053;6297164,96;16-11-2012;viernes;1;1;6;1;2;0;1;;0;250000;0;1389461;440,224640
275861;4;14;SANTIAGO;344402,317;6297039,838;22-04-2013;lunes;1;1;1;0;0;0;1;;0;160000;0;120000;78,657623
275872;4;17;SANTIAGO;346230,1361;6299071,014;26-09-2013;jueves;1;1;2;0;0;0;3;;0;250000;0;900000;127,623962
275881;4;23;SANTIAGO;347940,8585;6299082,754;30-01-2013;miércoles;1;2;3;0;0;0;3;;0;245000;0;2211222;134,928421
275891;4;9;SANTIAGO;345189,3233;6299273,042;01-12-2012;sábado;2;1;3;0;0;1;3;;0;75000;0;1000000;86,862274
275901;4;43;SANTIAGO;346252,5368;6296529,255;18-10-2012;jueves;1;1;2;0;0;0;1;;0;100000;0;120000;106,442169
275911;4;43;SANTIAGO;346199;6296602;18-10-2012;jueves;1;1;4;0;1;0;3;;0;100000;0;280000;100,684868
275921;4;33;SANTIAGO;347567,302;6298027,576;18-11-2012;domingo;2;1;1;0;0;0;3;;0;160000;0;900000;131,687454
275931;7;821;TALAGANTE;323362,1944;6274855,138;20-03-2013;miércoles;1;1;5;0;1;0;2;33000;0;130000;0;765771;47,785664
275941;7;820;TALAGANTE;320452,1702;6272837,046;14-11-2012;miércoles;1;1;3;0;0;0;1;;0;130000;0;361671;63,196907
275950;7;827;TALAGANTE;317377,9016;6270598,9;25-03-2013;lunes;1;1;4;4;0;0;1;;0;350000;0;1558352;37,330101
275961;7;827;TALAGANTE;317377,9016;6270598,9;24-03-2013;domingo;2;1;2;1;1;0;1;;0;450000;0;578631;88,607933
275970;7;827;TALAGANTE;317377,9016;6270598,9;20-03-2013;miércoles;1;1;3;2;0;0;1;;0;400000;0;563661;53,862717
275981;7;827;TALAGANTE;317377,9016;6270598,9;20-03-2013;miércoles;1;1;2;1;11;1;3;;0;350000;0;746313;88,607933
275992;7;827;TALAGANTE;317377,9016;6270598,9;10-10-2013;jueves;1;1;3;1;0;0;1;;0;200000;0;750000;53,862717
276001;7;827;TALAGANTE;317278,4884;6270675,765;19-04-2013;viernes;1;1;5;2;0;0;7;;0;650000;0;310417;39,331841
276020;7;821;TALAGANTE;321666;6274526;16-10-2012;martes;1;1;6;0;0;0;1;;0;100000;0;1018362;124,233139
276031;7;820;TALAGANTE;320424,5946;6272798,019;07-02-2013;jueves;1;2;4;0;0;0;1;;0;80000;0;450000;43,799229
276040;7;822;TALAGANTE;325896,2976;6276434,355;12-11-2012;lunes;1;1;6;0;1;0;1;;0;80000;0;742496;65,100281
276051;7;820;TALAGANTE;319851,505;6272240,14;02-02-2013;sábado;2;2;3;0;1;0;1;;0;113598;1;212639;63,196907
276061;7;821;TALAGANTE;323329,6208;6274785,204;23-03-2013;sábado;2;1;5;1;1;0;1;;0;100000;0;471687;121,618332
276071;7;820;TALAGANTE;319399,0208;6271717,377;02-02-2013;sábado;2;2;5;0;1;1;1;;0;140000;0;250000;46,147881
276081;7;821;TALAGANTE;322201,5341;6274217,438;20-03-2013;miércoles;1;1;1;0;0;0;1;;0;100000;0;546152;181,184158
276090;7;821;TALAGANTE;320997;6274150;14-10-2012;domingo;2;1;2;0;0;0;1;;0;40000;0;70000;107,652931
276100;7;820;TALAGANTE;319241,6733;6271991,589;20-03-2013;miércoles;1;1;4;0;1;0;1;;0;70000;0;376000;43,799229
276111;7;820;TALAGANTE;319230,7051;6272041,969;20-03-2013;miércoles;1;1;5;0;1;1;1;;0;80000;0;992859;46,147881
276121;7;820;TALAGANTE;319230,7428;6272039,973;20-03-2013;miércoles;1;1;2;0;1;1;3;;0;60000;0;200000;103,963287
276130;5;106;EL BOSQUE;342596,6151;6285735,419;14-10-2012;domingo;2;1;3;0;0;0;1;;0;50000;0;120000;114,652931
276140;7;820;TALAGANTE;320100;6272467;26-09-2012;miércoles;1;1;3;0;0;0;1;;0;80000;0;230000;63,196907
276150;7;821;TALAGANTE;322626,2915;6274396,77;16-10-2012;martes;1;1;3;0;1;0;2;75000;0;120000;0;495379;65,439766
276163;7;821;TALAGANTE;322623,3595;6274402,217;30-08-2012;jueves;1;1;2;0;0;0;2;35000;0;120000;0;280000;107,652931
276170;7;821;TALAGANTE;321949,1751;6273584,863;13-11-2012;martes;1;1;5;0;1;1;1;;0;80000;0;600000;47,785664
276181;7;821;TALAGANTE;322006,4105;6273584,532;13-11-2012;martes;1;1;1;0;1;0;1;;0;80000;0;232347;181,184158
276190;7;820;TALAGANTE;319587,3339;6272200,824;13-11-2012;martes;1;1;2;0;0;0;1;;0;103561;1;158000;103,963287
276201;7;820;TALAGANTE;319581,3141;6272243,164;13-11-2012;martes;1;1;4;0;2;0;5;;0;150000;0;710479;43,799229
276211;7;820;TALAGANTE;319587,3339;6272200,824;13-11-2012;martes;1;1;1;0;1;0;5;;0;123589;1;355000;174,974335
276221;7;821;TALAGANTE;323522,4345;6274909,563;23-03-2013;sábado;2;1;4;1;1;1;1;;0;100000;0;600968;115,428711
276233;7;820;TALAGANTE;320087;6272612;28-09-2012;viernes;1;1;4;0;0;0;1;;0;80000;0;610000;43,799229
276241;7;821;TALAGANTE;322179,1076;6274351,243;12-10-2012;viernes;1;1;3;0;0;0;2;60000;0;80000;0;312029;65,439766
276251;7;820;TALAGANTE;320449,8782;6272581,822;07-02-2013;jueves;1;2;4;0;1;1;3;;0;100000;0;300000;43,799229
276262;7;820;TALAGANTE;320083,3332;6272316,799;02-08-2012;jueves;1;1;5;1;0;0;1;;0;80000;0;329998;117,450035
276270;7;821;TALAGANTE;321008,3899;6274618,481;14-10-2012;domingo;2;1;2;0;1;0;1;;0;50000;0;200000;107,652931
276281;7;821;TALAGANTE;321826,7483;6274781,123;19-03-2013;martes;1;1;7;0;1;0;1;;0;230000;0;1713812;58,755238
276291;7;821;TALAGANTE;321870,7756;6273805,164;18-04-2013;jueves;1;1;3;0;0;0;3;;0;70000;0;245524;65,439766
276301;7;820;TALAGANTE;321136,2821;6273189,663;13-11-2012;martes;1;1;3;0;1;0;7;;0;70000;0;355000;63,196907
276311;7;821;TALAGANTE;322383,281;6274371,533;30-01-2013;miércoles;1;2;4;0;0;1;1;;0;130000;0;500000;45,353676
276321;7;821;TALAGANTE;322009,7417;6273387,097;01-02-2013;viernes;1;2;5;0;1;1;1;;0;150000;0;300000;47,785664
276332;7;820;TALAGANTE;319851,2347;6272168,594;20-03-2013;miércoles;1;1;3;0;0;0;1;;0;117044;1;550000;63,196907
276341;7;820;TALAGANTE;319224,5194;6271574,937;10-10-2012;miércoles;1;1;3;1;2;0;1;;0;80000;0;567397;160,841125
276351;7;821;TALAGANTE;321547,6186;6273628,755;23-03-2013;sábado;2;1;4;0;1;0;1;;0;113756;1;246105;45,353676
276370;7;820;TALAGANTE;320564,0187;6272659,111;10-08-2012;viernes;1;1;7;1;1;0;1;;0;50000;0;530000;144,411560
276381;7;820;TALAGANTE;320576,2585;6272718,501;20-08-2012;lunes;1;1;4;1;2;0;1;;0;300000;0;202000;111,472549
276390;7;820;TALAGANTE;320629,0682;6272722,01;20-03-2013;miércoles;1;1;4;0;0;0;3;;0;80000;0;713612;43,799229
276401;7;820;TALAGANTE;319850,8523;6272297,383;19-03-2013;martes;1;1;4;0;1;0;1;;0;150000;0;600402;43,799229
276411;7;821;TALAGANTE;321387,1474;6274956,053;13-11-2012;martes;1;1;4;0;2;0;7;;0;50000;0;396000;45,353676
276421;7;821;TALAGANTE;321440,7699;6274889,343;13-11-2012;martes;1;1;4;0;1;0;7;;0;50000;0;342000;45,353676
276430;7;820;TALAGANTE;320150,5585;6272691,293;10-08-2012;viernes;1;1;4;0;1;1;1;;0;120000;0;1015000;43,799229
276443;7;820;TALAGANTE;320152,0098;6272691,763;12-08-2012;domingo;2;1;1;0;0;0;1;;0;90000;0;255000;174,974335
276451;7;821;TALAGANTE;323445,22;6274563,471;20-03-2013;miércoles;1;1;4;0;0;0;2;65000;0;150000;0;84845;45,353676
276461;7;821;TALAGANTE;321660,4671;6274532,459;14-11-2012;miércoles;1;1;4;0;1;0;1;;0;180000;0;202187;45,353676
276471;7;826;TALAGANTE;323451,6375;6270285,428;18-04-2013;jueves;1;1;1;0;1;0;3;;0;50000;0;320000;123,042801
276483;7;821;TALAGANTE;322279,0497;6273437,51;06-12-2012;jueves;1;1;4;1;0;1;2;110000;0;120000;0;982714;115,428711
276491;7;821;TALAGANTE;321668,9154;6274344,724;01-02-2013;viernes;1;2;3;0;1;0;1;;0;116245;1;350000;65,439766
276501;7;821;TALAGANTE;321666,0143;6274348,479;01-02-2013;viernes;1;2;2;0;0;0;1;;0;107070;1;156000;107,652931
276511;7;821;TALAGANTE;321345,6891;6273886,465;20-03-2013;miércoles;1;1;3;1;1;0;3;;0;129182;1;464293;166,549423
276521;7;821;TALAGANTE;322198,7;6274280,28;12-10-2012;viernes;1;1;4;0;1;0;3;;0;80000;0;527044;45,353676
276531;7;821;TALAGANTE;322559,4192;6274363,738;31-01-2013;jueves;1;2;4;0;1;1;1;;0;119420;1;200000;45,353676
276540;7;820;TALAGANTE;320181,4192;6272480,317;26-09-2012;miércoles;1;1;4;0;0;0;3;;0;75000;0;620000;43,799229
276552;7;820;TALAGANTE;319230,35;6271761,18;11-08-2012;sábado;2;1;5;1;1;1;1;;0;60000;0;280000;117,450035
276571;7;820;TALAGANTE;319828,5622;6272412,338;07-02-2013;jueves;1;2;6;0;1;1;1;;0;80000;0;500000;119,975220
276581;7;821;TALAGANTE;322042,9086;6273322,914;20-03-2013;miércoles;1;1;4;0;1;0;1;;0;120000;0;1030895;45,353676
276590;7;821;TALAGANTE;321794,8321;6273409,49;09-02-2013;sábado;2;2;2;0;0;0;1;;0;180000;0;109740;107,652931
276601;7;820;TALAGANTE;319486,2066;6271717,49;20-03-2013;miércoles;1;1;2;0;0;0;1;;0;90000;0;414361;103,963287
276611;7;821;TALAGANTE;322320,6263;6274238,728;30-01-2013;miércoles;1;2;4;0;1;0;1;;0;120000;0;250000;45,353676
276621;7;820;TALAGANTE;320821,7912;6273010,907;21-03-2013;jueves;1;1;3;0;1;0;1;;0;70000;0;90000;63,196907
276631;7;820;TALAGANTE;320768,4351;6272932,623;20-03-2013;miércoles;1;1;7;0;1;0;1;;0;140000;0;596259;56,741470
276641;7;828;TALAGANTE;326539;6275858;18-04-2013;jueves;1;1;5;1;0;0;1;;0;150000;0;592697;54,606468
276651;7;821;TALAGANTE;322061,0122;6274066,289;20-03-2013;miércoles;1;1;3;0;0;0;1;;0;130000;0;285476;65,439766
276661;7;821;TALAGANTE;321881,0359;6274106,542;20-03-2013;miércoles;1;1;4;0;1;0;1;;0;120000;0;550247;45,353676
276671;7;821;TALAGANTE;321988,0559;6274018,171;19-03-2013;martes;1;1;1;0;1;0;3;;0;70000;0;540000;181,184158
276681;7;821;TALAGANTE;321952,7213;6274107,874;19-03-2013;martes;1;1;6;0;1;2;5;;0;40000;0;480000;124,233139
276691;7;821;TALAGANTE;321869,8666;6274068,616;19-03-2013;martes;1;1;3;0;1;0;1;;0;129532;1;366133;65,439766
276701;7;821;TALAGANTE;323050,0728;6274559,911;10-02-2013;domingo;2;2;1;0;0;0;1;;0;131008;1;100000;181,184158
276711;7;820;TALAGANTE;321160;6272826;23-03-2013;sábado;2;1;3;1;1;1;1;;0;70000;0;353706;160,841125
276721;7;821;TALAGANTE;322020,5808;6274235,267;30-01-2013;miércoles;1;2;3;0;1;1;1;;0;140000;0;300000;65,439766
276731;7;821;TALAGANTE;322113,7556;6274248,423;30-01-2013;miércoles;1;2;2;0;0;0;1;;0;104723;1;260428;107,652931
276740;7;821;TALAGANTE;322116,4284;6273495,678;03-10-2012;miércoles;1;1;6;1;2;0;1;;0;100000;0;276224;316,183258
276750;7;820;TALAGANTE;319548,8601;6272139,583;28-09-2012;viernes;1;1;3;0;0;0;1;;0;100000;0;560000;63,196907
276761;7;821;TALAGANTE;322344,3467;6273799,979;30-01-2013;miércoles;1;2;5;0;1;1;1;;0;140000;0;620000;47,785664
276771;7;820;TALAGANTE;320097,1115;6272524,44;21-03-2013;jueves;1;1;5;0;1;1;1;;0;70000;0;650000;46,147881
276781;7;821;TALAGANTE;323694,8566;6274952,45;23-03-2013;sábado;2;1;3;1;1;0;1;;0;100000;0;734519;166,549423
276791;7;820;TALAGANTE;319302,5494;6271542,472;02-02-2013;sábado;2;2;7;0;1;2;1;;0;105408;1;200000;56,741470
276802;7;828;TALAGANTE;325320,5598;6275188,42;10-10-2013;jueves;1;1;4;2;4;0;1;;0;700000;0;3355332;51,827335
276810;7;820;TALAGANTE;320266;6272412;10-10-2012;miércoles;1;1;5;1;0;1;2;46056;1;80000;0;323466;117,450035
276811;7;820;TALAGANTE;320304,7539;6272546,938;23-11-2012;viernes;1;1;4;0;1;0;1;;0;100000;0;550000;43,799229
276821;7;821;TALAGANTE;322673,4211;6274489,049;31-01-2013;jueves;1;2;4;1;1;0;2;70000;0;130000;0;750000;115,428711
276831;7;821;TALAGANTE;321534,1357;6273067,839;18-04-2013;jueves;1;1;1;0;0;0;1;;0;230000;0;120000;181,184158
276840;7;821;TALAGANTE;321568,495;6273086,781;23-03-2013;sábado;2;1;2;0;0;0;1;;0;200000;0;442606;107,652931
276851;7;821;TALAGANTE;321568,495;6273086,781;23-03-2013;sábado;2;1;2;0;0;0;1;;0;190000;0;342419;107,652931
276861;7;821;TALAGANTE;321568,495;6273086,781;20-03-2013;miércoles;1;1;3;0;1;1;1;;0;120000;0;88250;65,439766
276870;7;821;TALAGANTE;322383,2394;6274299,127;14-11-2012;miércoles;1;1;5;0;0;1;1;;0;70000;0;330217;47,785664
276881;7;821;TALAGANTE;321597,2542;6274430,142;09-02-2013;sábado;2;2;4;0;0;0;1;;0;112881;1;482404;45,353676
276891;7;820;TALAGANTE;320284,7159;6272333,713;20-03-2013;miércoles;1;1;5;1;1;0;1;;0;80000;0;573738;117,450035
276900;7;820;TALAGANTE;319943,4441;6272267,196;10-10-2012;miércoles;1;1;11;1;1;2;2;27247;1;70000;0;924258;144,411560
276913;7;821;TALAGANTE;321840,6487;6274014,981;03-08-2012;viernes;1;1;3;0;1;0;5;;0;90000;0;270000;65,439766
276921;7;821;TALAGANTE;320922,138;6274234,312;09-02-2013;sábado;2;2;1;0;0;0;1;;0;124101;1;80000;181,184158
276931;7;818;TALAGANTE;328188,5854;6268329,827;18-04-2013;jueves;1;1;4;0;0;0;1;;0;70000;0;180000;340,515381
276941;7;821;TALAGANTE;323462,171;6274766,348;31-01-2013;jueves;1;2;3;0;1;0;1;;0;115897;1;250000;65,439766
276951;7;820;TALAGANTE;320124,3936;6272662,069;10-10-2012;miércoles;1;1;4;0;1;1;3;;0;80000;0;400000;43,799229
276961;7;826;TALAGANTE;324204,8951;6274777,559;18-10-2013;viernes;1;1;5;1;0;0;1;;0;500000;0;973951;82,591431
276971;7;821;TALAGANTE;321988,2874;6273726,477;23-03-2013;sábado;2;1;3;1;1;0;1;;0;100000;0;716349;166,549423
276990;7;820;TALAGANTE;319505,0381;6272176,052;28-09-2012;viernes;1;1;7;1;1;1;1;;0;80000;0;560000;144,411560
277001;7;820;TALAGANTE;319941,3364;6272457,502;19-03-2013;martes;1;1;6;1;0;0;1;;0;150000;0;1111203;305,346405
277011;7;820;TALAGANTE;319860,9503;6272396,639;19-03-2013;martes;1;1;5;1;1;0;1;;0;160000;0;1165857;117,450035
277021;7;818;TALAGANTE;327537,8738;6269592;18-04-2013;jueves;1;1;3;0;0;0;3;;0;85000;0;221180;491,321564
277031;7;821;TALAGANTE;321823,607;6273752,608;21-11-2012;miércoles;1;1;2;0;0;0;1;;0;121588;1;226803;107,652931
277041;7;820;TALAGANTE;320445,2148;6272830,568;13-11-2012;martes;1;1;2;0;0;0;5;;0;50000;0;250000;103,963287
277050;7;821;TALAGANTE;322262,2458;6274205,252;16-08-2012;jueves;1;1;2;0;0;0;2;30000;0;100000;0;89379;107,652931
277063;7;821;TALAGANTE;322107,7466;6274268,244;16-08-2012;jueves;1;1;3;0;0;1;1;;0;100000;0;250000;65,439766
