Viaje;DistEuclidiana;DistManhattan;Imputada
1666800104;4717;6614;0
1666900101;360;-1;1
1666900102;60;-1;1
1666900103;492;-1;1
1666900104;272;-1;1
1666900201;9206;12867;0
1666900202;7554;8843;0
1666900203;6863;6870;0
1667030101;268;-1;1
1667030102;356;-1;1
1667030301;9026;11766;0
1667030302;9026;11766;0
1667030401;11257;14967;0
1667030402;11257;14967;0
1667110101;6664;9411;0
1667110102;6664;9411;0
1667110201;5017;6999;0
1667110202;5017;6999;0
1667110301;9102;12335;0
1667110302;4238;4442;0
1667200101;4468;5935;0
1667200102;4468;5935;0
1667200201;12858;18052;0
1667200202;12858;18052;0
1667200301;8002;10501;0
1667200302;8002;10501;0
1667320101;-1;-1;0
1667320102;-1;-1;0
1667320103;-1;-1;0
1667320104;-1;-1;0
1667320105;-1;-1;0
1667320106;-1;-1;0
1667320301;25619;35273;0
1667320302;25619;35273;0
1667320303;3196;3912;0
1667320304;3196;3912;0
1667320401;1100;1303;0
1667320402;1100;1303;0
1667320501;5985;6537;0
1667320502;5985;6537;0
1667400201;5476;7654;0
1667400202;5476;7654;0
1667520101;1295;1395;0
1667520102;1295;1395;0
1667520301;3005;4127;0
1667520302;3005;4127;0
1667610101;76;-1;1
1667610102;150;-1;1
1667610103;1826;2548;0
1667610104;1826;2548;0
1667710101;2885;3089;0
1667710102;2885;3089;0
1667710201;335;-1;1
1667710202;487;-1;1
1667710301;2809;3483;0
1667710302;2809;3483;0
1667810101;16599;20296;0
1667810102;16599;20296;0
1667810201;1652;2135;0
1667810202;1652;2135;0
1667810301;212;234;0
1667810302;212;234;0
1667810303;1652;2135;0
1667810304;1652;2135;0
1667810401;1652;2135;0
1667810402;1652;2135;0
1667910101;448;519;0
1667910102;448;519;0
1667910201;-1;-1;0
1667910202;-1;-1;0
1668020101;15592;21398;0
1668020102;15592;21398;0
1668020201;15278;21493;0
1668020202;15278;21493;0
1668020301;576;617;0
1668020302;576;617;0
1668020303;355;-1;1
1668020304;438;-1;1
1668110101;2010;2556;0
1668110102;2010;2556;0
1668110401;2016;2565;0
1668110402;5822;8228;0
1668110403;6883;9472;0
1668110501;4970;7001;0
1668210101;-1;-1;0
1668210102;-1;-1;0
1668210201;5189;7338;0
1668210202;5191;7340;0
1668210301;11361;16056;0
1668210302;11362;16058;0
1668210401;11998;16923;0
1668400101;-1;-1;0
1668400102;-1;-1;0
1668400103;1;1;0
1668400104;1;1;0
1668400201;5168;6759;0
1668400202;5234;7393;0
1668400203;1771;2423;0
1668400301;12966;16516;0
1668400302;-1;-1;0
1668400303;-1;-1;0
1668400304;12964;16513;0
1668400501;16764;19945;0
1668400502;16764;19945;0
1668500201;851;1180;0
1668500202;850;1181;0
1668500301;1088;1387;0
1668500302;1083;1385;0
1668500401;19796;27991;0
1668500402;19795;27990;0
1668620101;7667;9675;0
1668620102;7667;9675;0
1668620103;410;-1;1
1668620104;182;-1;1
1668620201;-1;-1;0
1668620202;-1;-1;0
1668620203;-1;-1;0
1668620204;-1;-1;0
1668620301;-1;-1;0
1668620302;-1;-1;0
1668710101;8503;11782;0
1668710201;460;-1;1
1668710202;450;-1;1
1668710301;8415;9779;0
1668710302;8415;9779;0
1668820201;-1;-1;0
1668820202;-1;-1;0
1668820203;-1;-1;0
1668820204;-1;-1;0
1668910301;7702;7926;0
1668910302;7640;7845;0
1668910401;4474;4825;0
1668910402;4412;4744;0
1668910403;323;-1;1
1668910404;428;599;0
1668910501;6853;7970;0
1668910502;6844;8011;0
1669010101;1256;1763;0
1669010102;1256;1764;0
1669010103;1256;1764;0
1669010104;1256;1764;0
1669010105;502;614;0
1669010106;502;614;0
1669010201;228;306;0
1669010202;228;306;0
1669010301;1256;1763;0
1669010302;1256;1764;0
1669010303;502;614;0
1669010304;502;614;0
1669010401;1256;1763;0
1669010402;1256;1764;0
1669010403;502;614;0
1669010404;502;614;0
1669120101;4000;5337;0
1669120102;4000;5337;0
1669120103;4000;5337;0
1669120104;4000;5337;0
1669120201;147;-1;1
1669120202;217;-1;1
1669120203;408;-1;1
1669120204;153;-1;1
1669120301;10277;14012;0
1669120302;10277;14012;0
1669200101;-1;-1;0
1669200102;-1;-1;0
1669310101;-1;-1;0
1669310102;3489;4873;0
1669310201;435;567;0
1669310202;435;567;0
1669410101;-1;-1;0
1669410102;-1;-1;0
1669510101;672;938;0
1669510102;672;938;0
1669610101;13023;17311;0
1669610102;13023;17311;0
1669610103;13023;17311;0
1669610104;13023;17311;0
1669610105;313;-1;1
1669610106;31;-1;1
1669610201;8496;11506;0
1669610301;1796;2049;0
1669610302;1796;2049;0
1669610303;430;-1;1
1669610304;165;-1;1
1669730101;5037;6740;0
1669730102;5037;6740;0
1669730201;7446;9023;0
1669730202;9958;13815;0
1669730203;7414;8388;0
1669730301;7980;9857;0
1669730302;7980;9857;0
1669730401;9524;12655;0
1669730402;19324;24512;0
1669730403;14078;19901;0
1669730501;7414;8388;0
1669730502;7414;8388;0
1669810101;-1;-1;0
1669810102;-1;-1;0
1669900101;8400;11866;0
1669900102;8400;11866;0
1669900201;195;-1;1
1669900202;276;-1;1
1669900301;3621;4407;0
1669900302;3621;4407;0
1669900303;419;-1;1
1669900304;216;-1;1
1669900401;289;-1;1
1669900402;241;-1;1
1670010101;102064;138943;0
1670010301;2163;2945;0
1670010302;2163;2945;0
1670110101;10392;14697;0
1670110102;10392;14697;0
1670110201;10359;14219;0
1670110202;10359;14219;0
1670110301;1734;1998;0
1670110302;1734;1998;0
1670200101;8121;11476;0
1670200102;8121;11476;0
1670310101;3069;3958;0
1670310102;3069;3958;0
1670310201;13309;16899;0
1670310202;13309;16899;0
1670310301;13308;16891;0
1670310302;13308;16891;0
1670310401;13309;16899;0
1670310402;13309;16899;0
1670400101;138;-1;1
1670400102;291;-1;1
1670400201;2191;2506;0
1670400202;858;1213;0
1670500201;589;749;0
1670500202;592;752;0
1670500203;490;549;0
1670500204;490;549;0
1670500205;592;752;0
1670500206;592;752;0
1670620101;10540;14552;0
1670620102;10429;14404;0
1670620201;-1;-1;0
1670620202;-1;-1;0
1670620301;-1;-1;0
1670620302;-1;-1;0
1670620401;-1;-1;0
1670620402;-1;-1;0
1670620501;-1;-1;0
1670620502;-1;-1;0
1670700101;184;254;0
1670700102;184;254;0
1670700201;185;255;0
1670700202;185;255;0
1670700301;-1;-1;0
1670700302;-1;-1;0
1670700401;-1;-1;0
1670700402;-1;-1;0
1670700501;-1;-1;0
1670700502;-1;-1;0
1670700601;-1;-1;0
1670700602;-1;-1;0
1670810101;5291;7446;0
1670810102;5291;7446;0
1670910101;7007;7337;0
1670910102;7445;8812;0
1670910103;1221;1475;0
1670910201;6825;7460;0
1670910202;6825;7460;0
1670910301;1232;1489;0
1670910302;1232;1489;0
1671010101;13945;18147;0
1671010102;13945;18147;0
1671010201;13945;18147;0
1671010202;13945;18147;0
1671120101;54;-1;1
1671120102;116;-1;1
1671200101;6001;8475;0
1671200102;5998;8470;0
1671200201;6001;8475;0
1671200202;5998;8470;0
1671300101;2923;3665;0
1671300102;2929;3669;0
1671300201;-1;-1;0
1671300202;-1;-1;0
1671300301;-1;-1;0
1671300302;-1;-1;0
1671410101;333;-1;1
1671410102;39;-1;1
1671410103;179;-1;1
1671410104;174;-1;1
1671410201;9308;10311;0
1671410202;9308;10312;0
1671500201;99;-1;1
1671500202;94;-1;1
1671610101;14319;20231;0
1671610102;14339;20259;0
1671610201;2282;3150;0
1671610202;3758;4420;0
1671610301;3470;4208;0
1671610302;3449;4180;0
1671610401;347;419;0
1671610402;165;-1;1
1671610501;347;419;0
1671610502;176;-1;1
1671610601;14835;20972;0
1671610602;14854;21000;0
1671610701;347;419;0
1671610702;370;-1;1
1671710101;8518;11522;0
1671710102;8518;11522;0
1671710201;438;-1;1
1671710202;218;-1;1
1671710301;3156;4245;0
1671710501;213;-1;1
1671710502;267;-1;1
1671820101;796;880;0
1671820102;796;880;0
1671820103;-1;-1;0
1671820104;-1;-1;0
1671910101;-1;-1;0
1671910102;-1;-1;0
1671910201;10734;14843;0
1671910202;10734;14843;0
1671910301;461;594;0
1671910302;461;594;0
1671910401;11654;15178;0
1671910402;11654;15178;0
1671910501;788;1114;0
1671910502;788;1114;0
1672010101;759;1073;0
1672010102;759;1073;0
1672010201;759;1073;0
1672010202;759;1073;0
1672130101;5480;7585;0
1672130102;5480;7585;0
1672130201;-1;-1;0
1672130202;-1;-1;0
1672210101;3588;5071;0
1672210102;9389;11047;0
1672210103;6601;7171;0
1672210301;589;777;0
1672210302;589;777;0
1672210401;6252;7853;0
1672210402;6252;7853;0
1672310101;5926;7784;0
1672310102;5926;7784;0
1672310201;10673;14377;0
1672310202;10673;14377;0
1672310203;198;-1;1
1672310204;233;-1;1
1672310205;65;-1;1
1672310301;270;-1;1
1672310302;175;-1;1
1672310401;5926;7784;0
1672310402;5926;7784;0
1672410101;1216;1718;0
1672410102;1216;1718;0
1672410201;3241;4148;0
1672410202;3241;4148;0
1672410301;1239;1751;0
1672410302;1239;1751;0
1672410401;283;-1;1
1672410402;323;-1;1
1672500101;-1;-1;0
1672500102;-1;-1;0
1672500201;4695;6359;0
1672500202;4694;6358;0
1672500203;294;-1;1
1672500204;88;-1;1
1672500301;18316;25864;0
1672500302;18316;25863;0
1672500401;403;543;0
1672500402;401;541;0
1672500403;396;-1;1
1672500404;293;-1;1
1672500601;10798;12938;0
1672500602;10797;12938;0
1672500603;173;-1;1
1672500604;278;-1;1
1672610101;5882;6190;0
1672610102;5881;6190;0
1672610201;6400;7375;0
1672610202;6399;7373;0
1672610301;12933;16231;0
1672610302;12932;16229;0
1672610401;12933;16231;0
1672610402;12932;16229;0
1672610501;456;-1;1
1672610502;169;-1;1
1672710201;-1;-1;0
1672710202;-1;-1;0
1672810101;12015;16505;0
1672810102;12015;16505;0
1672810103;9168;12932;0
1672810104;9168;12932;0
1672810301;9120;12867;0
1672810302;9120;12867;0
1672810401;7216;8266;0
1672810402;231;-1;1
1672810403;7527;8535;0
1672900101;2643;3475;0
1672900102;2643;3475;0
1673210101;12591;15056;0
1673210102;12594;15059;0
1673210201;-1;-1;0
1673210202;-1;-1;0
1673210203;-1;-1;0
1673210204;-1;-1;0
1673210301;-1;-1;0
1673210302;-1;-1;0
1673210401;10976;14664;0
1673210402;10978;14668;0
1673300101;4759;6330;0
1673300102;4759;6330;0
1673300201;13345;18582;0
1673300202;13345;18582;0
1673400101;-1;-1;0
1673400102;-1;-1;0
1673510101;5452;6211;0
1673510102;5452;6211;0
1673510201;1396;1815;0
1673510202;1396;1815;0
1673510203;641;832;0
1673510204;641;832;0
1673510401;535;601;0
1673510402;535;601;0
1673510501;12232;17052;0
1673510502;12232;17052;0
1673510601;895;1164;0
1673510602;895;1164;0
1673510701;7687;9249;0
1673510702;7687;9249;0
1673610301;5561;6396;0
1673610302;5559;6398;0
1673610303;320;-1;1
1673610304;249;-1;1
1673610401;6929;9798;0
1673610402;6933;9804;0
1673610501;1802;2411;0
1673610502;1806;2418;0
1673610601;388;-1;1
1673610602;383;-1;1
1673610603;498;-1;1
1673610604;102;-1;1
1673710101;888;1179;0
1673710102;888;1179;0
1673800201;878;907;0
1673800202;879;908;0
1673800203;1412;1940;0
1673800204;1412;1940;0
1673800301;18284;21507;0
1673800302;18285;21509;0
1673800401;802;959;0
1673800402;800;957;0
1673800501;5876;6410;0
1673800502;5876;6408;0
1673800503;1412;1940;0
1673800504;1412;1940;0
1673800601;7035;7170;0
1673800602;7035;7171;0
1673800701;310;-1;1
1673800702;195;-1;1
1673800703;1412;1940;0
1673800704;1412;1940;0
1673800801;18284;21507;0
1673800802;18285;21509;0
1673910101;2066;2396;0
1673910102;2066;2396;0
1673910103;2066;2396;0
1673910104;2066;2396;0
1674010101;6850;7834;0
1674010102;6850;7834;0
1674010201;408;518;0
1674010202;408;518;0
1674010203;576;607;0
1674010204;576;607;0
1674010205;408;518;0
1674010206;408;518;0
1674010301;9890;12001;0
1674010302;9890;12001;0
1674010401;6850;7834;0
1674010402;6850;7834;0
1674110101;7190;8516;0
1674110102;7193;8520;0
1674110201;3;4;0
1674110202;-1;0;0
1674110301;1730;2385;0
1674110302;1732;2389;0
1674210101;-1;-1;0
1674210102;-1;-1;0
1674210201;-1;-1;0
1674210202;-1;-1;0
1674310101;9880;11345;0
1674310102;9880;11345;0
1674310201;5062;5140;0
1674310202;5062;5140;0
1674400101;5130;5774;0
1674400102;5131;5774;0
1674510301;-1;-1;0
1674510302;-1;-1;0
1674610201;5627;6018;0
1674610202;331;-1;1
1674610203;220;-1;1
1674610204;181;-1;1
1674610205;5627;6018;0
1674610301;5627;6018;0
1674610302;5627;6018;0
1674610601;1223;1581;0
1674610602;1223;1581;0
1674710101;2905;3101;0
1674710102;2904;3100;0
1674710201;4348;5517;0
1674710202;4348;5519;0
1674710301;2905;3101;0
1674710302;2904;3100;0
1674810101;1498;1945;0
1674810102;43;-1;1
1674810103;83;-1;1
1674810104;980;1386;0
1674810201;523;-1;1
1674810202;517;-1;1
1674810203;267;-1;1
1674910101;70;-1;1
1674910102;58;-1;1
1674910201;7789;10856;0
1674910202;7789;10856;0
1675010101;21501;29781;0
1675010102;20107;25105;0
1675010103;3954;5087;0
1675010104;2242;2354;0
1675010201;3411;4278;0
1675010202;3411;4278;0
1675110101;12374;15710;0
1675110102;12374;15710;0
1675310101;6988;9545;0
1675310201;267;-1;1
1675310202;231;-1;1
1675310203;626;866;0
1675310204;626;866;0
1675310301;626;866;0
1675310302;626;866;0
1675420101;1072;1444;0
1675420102;1072;1444;0
1675420201;1927;2286;0
1675420202;1927;2286;0
1675420203;651;847;0
1675420204;651;847;0
1675420205;403;500;0
1675420206;403;500;0
1675420207;1372;1865;0
1675420208;1372;1865;0
1675500101;0;0;0
1675500201;7156;7233;0
1675500202;7156;7233;0
1675610101;321;-1;1
1675610102;270;-1;1
1675610103;185;-1;1
1675610104;100;-1;1
1675610201;10470;12706;0
1675610202;3531;4844;0
1675610203;7161;7863;0
1675610301;5098;5179;0
1675610302;108;-1;1
1675610303;1278;1638;0
1675610304;3931;4416;0
1675720101;182;-1;1
1675720102;68;-1;1
1675720201;106;-1;1
1675720202;34;-1;1
1675810101;213;301;0
1675810102;213;301;0
1676010101;6020;7483;0
1676010102;6020;7483;0
1676010301;24682;34879;0
1676010302;24682;34879;0
1676010401;6752;7849;0
1676010402;6752;7849;0
1676210101;758;874;0
1676210102;758;874;0
1676210201;758;874;0
1676210202;758;874;0
1676210301;758;874;0
1676210302;758;874;0
1676210401;758;874;0
1676210402;758;874;0
1676210403;-1;-1;0
1676210404;-1;-1;0
1676210501;758;874;0
1676210502;758;874;0
1676310101;2594;2788;0
1676310102;2594;2788;0
1676310201;2805;3361;0
1676310202;2805;3361;0
1676410101;-1;-1;0
1676410102;-1;-1;0
1676410201;44;44;0
1676410202;44;44;0
1676500101;5649;6591;0
1676500102;5649;6591;0
1676610101;-1;-1;0
1676610102;-1;-1;0
1676710101;4906;5814;0
1676710102;4906;5814;0
1676710301;7757;9376;0
1676710302;7757;9376;0
1676810101;241;335;0
1676810102;241;335;0
1676910101;4738;5826;0
1676910102;4738;5826;0
1676910201;4903;5900;0
1676910202;4903;5900;0
1676910203;-1;-1;0
1676910204;-1;-1;0
1676910301;4738;5826;0
1676910302;4738;5826;0
1676910401;4738;5826;0
1676910402;4738;5826;0
1676910501;14958;18822;0
1676910502;14958;18822;0
1677010101;540;560;0
1677010102;540;560;0
1677010201;540;560;0
1677010202;540;560;0
1677010301;17241;21380;0
1677010302;17241;21380;0
1677110101;36198;51072;0
1677110102;36198;51072;0
1677110201;3222;3535;0
1677110202;3222;3535;0
1677110301;8184;11050;0
1677110302;8184;11050;0
1677210101;7149;7331;0
1677210102;7149;7331;0
1677210201;20300;26478;0
1677210202;20300;26478;0
1677310101;6313;7372;0
1677310102;6313;7372;0
1677310201;429;-1;1
1677310202;113;-1;1
1677310203;203;-1;1
1677310204;194;-1;1
1677310301;133;-1;1
1677310302;91;-1;1
1677410101;609;807;0
1677410102;162;-1;1
1677410103;609;808;0
1677410201;2068;2402;0
1677410202;2067;2401;0
1677410203;143;-1;1
1677410204;243;-1;1
1677410301;121;-1;1
1677410302;278;-1;1
1677410303;277;-1;1
1677410304;177;-1;1
1677520101;476;629;0
1677520102;476;629;0
1677520201;4739;5692;0
1677520202;4739;5692;0
1677520301;294;401;0
1677520302;294;401;0
1677520401;335;452;0
1677520402;335;452;0
1677610101;755;853;0
1677610102;755;853;0
1677610201;755;853;0
1677610202;755;853;0
1677610301;755;853;0
1677610302;755;853;0
1677810101;-1;-1;0
1677810102;-1;-1;0
1677910301;1886;2667;0
1677910302;1886;2667;0
1678010101;-1;-1;0
1678010102;-1;-1;0
1678010201;-1;-1;0
1678010202;-1;-1;0
1678010203;-1;-1;0
1678010204;-1;-1;0
1678110201;7218;8309;0
1678110202;7218;8309;0
1678110301;7344;7347;0
1678110302;7344;7347;0
1678210101;2761;2981;0
1678210102;2761;2981;0
1678310101;5601;5897;0
1678310102;5602;5896;0
1678410101;1970;2516;0
1678410102;1970;2516;0
1678410201;5841;6088;0
1678410202;5841;6088;0
1678510101;5696;6942;0
1678510102;5696;6942;0
1678610201;8763;10853;0
1678610202;8763;10853;0
1678710101;3695;4739;0
1678710102;3695;4739;0
1678810101;2729;3174;0
1678810102;2729;3174;0
1678810301;8365;8919;0
1678810302;8365;8919;0
1678810401;2893;3694;0
1678810402;2893;3694;0
1678910101;6892;7353;0
1678910102;6892;7353;0
1678910201;6892;7353;0
1678910202;6892;7353;0
1679010301;1098;1264;0
1679010302;1098;1264;0
1679010401;1098;1264;0
1679010402;1098;1264;0
1679110101;865;1176;0
1679110102;865;1176;0
1679110201;7833;8583;0
1679110202;7833;8583;0
1679110301;7552;8821;0
1679110302;7552;8821;0
1679110401;4719;5590;0
1679110402;4719;5590;0
1679210101;4900;4975;0
1679210102;4900;4975;0
1679210103;4900;4975;0
1679210104;4900;4975;0
1679210301;8658;12238;0
1679210302;8658;12238;0
1679420101;5525;7385;0
1679420102;5525;7385;0
1679420201;531;-1;1
1679420202;308;-1;1
1679420203;205;-1;1
1679420204;240;-1;1
1679520201;8088;11336;0
1679520202;8088;11336;0
1679520301;5428;5863;0
1679520302;5428;5863;0
1679520401;1077;1430;0
1679520402;1077;1430;0
1679610101;5403;5729;0
1679610102;5403;5729;0
1679610201;7833;8861;0
1679610202;7833;8861;0
1679800101;168;233;0
1679800102;168;233;0
1679800201;2840;3496;0
1679800202;2840;3496;0
1679800203;300;423;0
1679800204;300;423;0
1679910101;3129;3264;0
1679910102;3129;3264;0
1679910301;4029;4439;0
1679910302;4029;4439;0
1680010101;8094;9349;0
1680010102;8094;9349;0
1680010201;8094;9349;0
1680010202;8094;9349;0
1680110101;156;168;0
1680110102;156;168;0
1680110201;7103;8086;0
1680110202;7103;8086;0
1680310201;416;536;0
1680310202;416;536;0
1680310203;416;536;0
1680310204;416;536;0
1680310301;1925;2435;0
1680310302;1925;2435;0
1680420101;4965;5772;0
1680420102;4965;5772;0
1680510101;276;328;0
1680510102;199;267;0
1680510103;-1;-1;0
1680610101;128;167;0
1680610102;129;169;0
1680610201;614;672;0
1680610202;614;674;0
1680610203;632;689;0
1680610204;632;689;0
1680610301;614;672;0
1680610302;614;674;0
1680610303;632;689;0
1680610304;632;689;0
1680610401;614;672;0
1680610402;614;674;0
1680610403;632;689;0
1680610404;632;689;0
1680710101;4686;5791;0
1680710102;4686;5791;0
1680710201;11730;15646;0
1680710202;11730;15646;0
1680710301;13566;16538;0
1680710302;13566;16538;0
1680710401;8779;11026;0
1680710402;8779;11026;0
1680710501;6303;8671;0
1680710502;6303;8671;0
1680810101;15422;21124;0
1680810102;15422;21124;0
1680810201;397;498;0
1680810202;397;498;0
1680810203;15422;21124;0
1680810204;15422;21124;0
1680810205;-1;-1;0
1680810206;-1;-1;0
1680810301;15422;21124;0
1680810302;15422;21124;0
1680810303;1275;1756;0
1680810304;1275;1756;0
1680810401;15422;21124;0
1680810402;15422;21124;0
1680810501;15422;21124;0
1680810502;15422;21124;0
1680810503;1275;1756;0
1680810504;1275;1756;0
1680810601;5830;7360;0
1680810602;397;498;0
1680810603;397;498;0
1680810604;5828;7351;0
1680910101;139;192;0
1680910102;139;192;0
1680910103;139;192;0
1680910104;139;192;0
1680910201;-1;-1;0
1680910202;-1;-1;0
1680910203;1535;2002;0
1680910204;1535;2002;0
1681010101;843;1088;0
1681010102;634;833;0
1681010103;606;819;0
1681010104;843;1087;0
1681010105;843;1087;0
1681010106;301;-1;1
1681010107;221;-1;1
1681010201;791;1057;0
1681010202;791;1057;0
1681010301;297;420;0
1681010302;297;420;0
1681010303;307;434;0
1681010304;307;434;0
1681010305;9191;10524;0
1681010306;9191;10524;0
1681010401;305;431;0
1681010402;305;431;0
1681100101;3084;4234;0
1681100102;3084;4234;0
1681100201;366;-1;1
1681100202;73;-1;1
1681100301;-1;-1;0
1681100302;-1;-1;0
1681100401;3727;3928;0
