REGION;PROVINCIA;COMUNA;DC;AREA;ZONA;NOM_URBANO;CAT;REGION_15R;PROVINCIA_15R;COMUNA_15R
13;131;13129;6;1;3;SAN JOAQUÍN;1;13;131;13129
13;131;13129;7;1;1;SAN JOAQUÍN;1;13;131;13129
13;131;13129;7;1;2;SAN JOAQUÍN;1;13;131;13129
13;131;13129;7;1;3;SAN JOAQUÍN;1;13;131;13129
13;131;13129;7;1;4;SAN JOAQUÍN;1;13;131;13129
13;131;13129;7;1;5;SAN JOAQUÍN;1;13;131;13129
13;131;13130;1;1;1;SAN MIGUEL;1;13;131;13130
13;131;13130;1;1;2;SAN MIGUEL;1;13;131;13130
13;131;13130;2;1;1;SAN MIGUEL;1;13;131;13130
13;131;13130;2;1;2;SAN MIGUEL;1;13;131;13130
13;131;13130;2;1;3;SAN MIGUEL;1;13;131;13130
13;131;13130;3;1;1;SAN MIGUEL;1;13;131;13130
13;131;13130;3;1;2;SAN MIGUEL;1;13;131;13130
13;131;13130;3;1;3;SAN MIGUEL;1;13;131;13130
13;131;13130;4;1;1;SAN MIGUEL;1;13;131;13130
13;131;13130;4;1;2;SAN MIGUEL;1;13;131;13130
13;131;13130;4;1;3;SAN MIGUEL;1;13;131;13130
13;131;13130;4;1;4;SAN MIGUEL;1;13;131;13130
13;131;13130;5;1;1;SAN MIGUEL;1;13;131;13130
13;131;13130;5;1;2;SAN MIGUEL;1;13;131;13130
13;131;13130;5;1;3;SAN MIGUEL;1;13;131;13130
13;131;13130;5;1;4;SAN MIGUEL;1;13;131;13130
13;131;13130;6;1;1;SAN MIGUEL;1;13;131;13130
13;131;13130;6;1;2;SAN MIGUEL;1;13;131;13130
13;131;13130;6;1;3;SAN MIGUEL;1;13;131;13130
13;131;13130;6;1;4;SAN MIGUEL;1;13;131;13130
13;131;13130;7;1;1;SAN MIGUEL;1;13;131;13130
13;131;13130;7;1;2;SAN MIGUEL;1;13;131;13130
13;131;13130;7;1;3;SAN MIGUEL;1;13;131;13130
13;131;13130;7;1;4;SAN MIGUEL;1;13;131;13130
13;131;13131;1;1;1;SAN RAMÓN;1;13;131;13131
13;131;13131;1;1;2;SAN RAMÓN;1;13;131;13131
13;131;13131;1;1;3;SAN RAMÓN;1;13;131;13131
13;131;13131;1;1;4;SAN RAMÓN;1;13;131;13131
13;131;13131;2;1;1;SAN RAMÓN;1;13;131;13131
13;131;13131;2;1;2;SAN RAMÓN;1;13;131;13131
13;131;13131;3;1;1;SAN RAMÓN;1;13;131;13131
13;131;13131;3;1;2;SAN RAMÓN;1;13;131;13131
13;131;13131;3;1;3;SAN RAMÓN;1;13;131;13131
13;131;13131;4;1;1;SAN RAMÓN;1;13;131;13131
13;131;13131;4;1;2;SAN RAMÓN;1;13;131;13131
13;131;13131;4;1;3;SAN RAMÓN;1;13;131;13131
13;131;13131;5;1;1;SAN RAMÓN;1;13;131;13131
13;131;13131;5;1;2;SAN RAMÓN;1;13;131;13131
13;131;13131;5;1;3;SAN RAMÓN;1;13;131;13131
13;131;13131;5;1;4;SAN RAMÓN;1;13;131;13131
13;131;13131;6;1;1;SAN RAMÓN;1;13;131;13131
13;131;13131;6;1;2;SAN RAMÓN;1;13;131;13131
13;131;13131;7;1;1;SAN RAMÓN;1;13;131;13131
13;131;13131;7;1;2;SAN RAMÓN;1;13;131;13131
13;131;13131;7;1;3;SAN RAMÓN;1;13;131;13131
13;131;13131;7;1;4;SAN RAMÓN;1;13;131;13131
13;131;13132;1;1;1;VITACURA;1;13;131;13132
13;131;13132;1;1;2;VITACURA;1;13;131;13132
13;131;13132;1;1;3;VITACURA;1;13;131;13132
13;131;13132;1;1;4;VITACURA;1;13;131;13132
13;131;13132;1;1;5;VITACURA;1;13;131;13132
13;131;13132;1;1;6;VITACURA;1;13;131;13132
13;131;13132;2;1;1;VITACURA;1;13;131;13132
13;131;13132;2;1;2;VITACURA;1;13;131;13132
13;131;13132;2;1;3;VITACURA;1;13;131;13132
13;131;13132;2;1;4;VITACURA;1;13;131;13132
13;131;13132;2;1;5;VITACURA;1;13;131;13132
13;131;13132;2;1;6;VITACURA;1;13;131;13132
13;131;13132;2;1;7;VITACURA;1;13;131;13132
13;131;13132;3;1;1;VITACURA;1;13;131;13132
13;131;13132;3;1;2;VITACURA;1;13;131;13132
13;131;13132;4;1;1;VITACURA;1;13;131;13132
13;131;13132;4;1;2;VITACURA;1;13;131;13132
13;131;13132;4;1;3;VITACURA;1;13;131;13132
13;131;13132;4;1;4;VITACURA;1;13;131;13132
13;131;13132;4;1;5;VITACURA;1;13;131;13132
13;131;13132;4;1;6;VITACURA;1;13;131;13132
13;131;13132;4;1;7;VITACURA;1;13;131;13132
13;131;13132;4;1;8;VITACURA;1;13;131;13132
13;131;13132;5;1;1;VITACURA;1;13;131;13132
13;131;13132;5;1;2;VITACURA;1;13;131;13132
13;131;13132;5;1;3;VITACURA;1;13;131;13132
13;132;13201;1;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;1;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;1;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;1;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;1;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;1;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;2;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;2;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;2;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;2;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;2;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;2;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;2;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;2;1;8;PUENTE ALTO;1;13;132;13201
13;132;13201;2;1;9;PUENTE ALTO;1;13;132;13201
13;132;13201;3;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;3;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;3;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;3;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;3;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;3;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;3;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;3;1;8;PUENTE ALTO;1;13;132;13201
13;132;13201;3;1;9;PUENTE ALTO;1;13;132;13201
13;132;13201;3;1;10;PUENTE ALTO;1;13;132;13201
13;132;13201;4;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;4;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;4;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;4;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;4;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;4;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;4;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;5;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;5;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;5;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;5;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;5;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;5;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;5;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;5;1;8;PUENTE ALTO;1;13;132;13201
13;132;13201;5;1;9;PUENTE ALTO;1;13;132;13201
13;132;13201;5;1;10;PUENTE ALTO;1;13;132;13201
13;132;13201;5;1;11;PUENTE ALTO;1;13;132;13201
13;132;13201;6;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;6;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;6;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;6;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;6;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;6;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;6;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;7;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;7;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;7;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;7;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;7;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;7;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;7;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;7;1;8;PUENTE ALTO;1;13;132;13201
13;132;13201;8;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;8;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;8;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;8;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;8;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;8;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;8;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;8;1;8;PUENTE ALTO;1;13;132;13201
13;132;13201;9;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;9;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;9;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;9;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;10;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;10;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;10;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;10;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;10;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;10;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;11;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;11;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;11;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;11;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;12;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;12;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;12;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;12;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;12;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;12;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;13;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;13;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;13;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;13;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;13;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;14;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;14;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;14;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;14;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;14;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;14;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;14;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;14;1;8;PUENTE ALTO;1;13;132;13201
13;132;13201;15;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;15;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;15;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;16;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;16;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;16;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;16;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;16;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;16;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;16;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;16;1;8;PUENTE ALTO;1;13;132;13201
13;132;13201;16;1;9;PUENTE ALTO;1;13;132;13201
13;132;13201;16;1;10;PUENTE ALTO;1;13;132;13201
13;132;13201;17;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;17;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;17;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;17;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;17;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;17;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;17;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;17;1;8;PUENTE ALTO;1;13;132;13201
13;132;13201;17;1;9;PUENTE ALTO;1;13;132;13201
13;132;13201;18;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;18;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;18;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;18;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;18;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;18;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;18;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;18;1;8;PUENTE ALTO;1;13;132;13201
13;132;13201;18;1;9;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;1;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;2;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;3;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;4;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;5;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;6;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;7;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;8;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;9;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;10;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;11;PUENTE ALTO;1;13;132;13201
13;132;13201;19;1;12;PUENTE ALTO;1;13;132;13201
13;132;13202;1;1;1;PIRQUE;1;13;132;13202
13;132;13202;2;1;1;PIRQUE;1;13;132;13202
13;132;13202;3;1;1;EL PRINCIPAL;1;13;132;13202
13;132;13202;3;1;2;EL PRINCIPAL;1;13;132;13202
13;132;13203;1;1;1;SAN JOSÉ DE MAIPO;1;13;132;13203
13;132;13203;1;1;2;SAN JOSÉ DE MAIPO;1;13;132;13203
13;132;13203;3;1;1;SAN ALFONSO;2;13;132;13203
13;132;13203;6;1;1;LA OBRA - LAS VERTIENTES;1;13;132;13203
13;132;13203;6;1;2;LA OBRA - LAS VERTIENTES;1;13;132;13203
13;133;13301;1;1;1;COLINA;1;13;133;13301
13;133;13301;1;1;2;COLINA;1;13;133;13301
13;133;13301;1;1;3;COLINA;1;13;133;13301
13;133;13301;1;1;4;COLINA;1;13;133;13301
13;133;13301;1;1;5;COLINA;1;13;133;13301
13;133;13301;1;1;6;COLINA;1;13;133;13301
13;133;13301;1;1;7;COLINA;1;13;133;13301
13;133;13301;1;1;8;COLINA;1;13;133;13301
13;133;13301;1;1;9;COLINA;1;13;133;13301
13;133;13301;1;1;10;COLINA;1;13;133;13301
13;133;13301;1;1;11;SANTA MARTA DE LIRAY;2;13;133;13301
13;133;13301;1;1;12;COLINA;1;13;133;13301
13;133;13301;1;1;13;SANTA ELENA;2;13;133;13301
13;133;13301;1;1;14;COLINA;1;13;133;13301
13;133;13301;1;1;15;COLINA;1;13;133;13301
13;133;13301;2;1;1;LAS CANTERAS;2;13;133;13301
13;133;13301;2;1;2;CHICUREO;1;13;133;13301
13;133;13301;2;1;3;CHICUREO;1;13;133;13301
13;133;13301;2;1;4;CHAMISERO;1;13;133;13301
13;133;13301;2;1;5;CHAMISERO;1;13;133;13301
13;133;13301;3;1;1;LAS CANTERAS;2;13;133;13301
13;133;13301;3;1;2;CHAMISERO;1;13;133;13301
13;133;13301;3;1;3;LOS INGLESES;2;13;133;13301
13;133;13301;4;1;1;COLINA;1;13;133;13301
13;133;13301;5;1;1;EL COLORADO;2;13;133;13301
13;133;13301;6;1;1;COLINA;1;13;133;13301
13;133;13301;6;1;2;COLINA;1;13;133;13301
13;133;13301;6;1;3;COLINA;1;13;133;13301
13;133;13301;6;1;4;COLINA;1;13;133;13301
13;133;13301;6;1;5;COLINA;1;13;133;13301
13;133;13301;6;1;6;COLINA;1;13;133;13301
13;133;13301;6;1;7;COLINA;1;13;133;13301
13;133;13301;6;1;8;COLINA;1;13;133;13301
13;133;13301;6;1;9;COLINA;1;13;133;13301
13;133;13301;6;1;10;LO ARCAYA - CASAS VIEJAS;2;13;133;13301
13;133;13301;6;1;11;LOS INGLESES;2;13;133;13301
13;133;13302;1;1;1;LAMPA;1;13;133;13302
13;133;13302;1;1;2;LAMPA;1;13;133;13302
13;133;13302;1;1;3;LAMPA;1;13;133;13302
13;133;13302;1;1;4;LAMPA;1;13;133;13302
13;133;13302;1;1;5;LAMPA;1;13;133;13302
13;133;13302;1;1;6;LAMPA;1;13;133;13302
13;133;13302;1;1;7;LAMPA;1;13;133;13302
13;133;13302;1;1;8;LAMPA;1;13;133;13302
13;133;13302;1;1;9;SOL DE SEPTIEMBRE;2;13;133;13302
13;133;13302;1;1;10;LO CASTRO;2;13;133;13302
13;133;13302;3;1;1;BATUCO;1;13;133;13302
13;133;13302;3;1;2;BATUCO;1;13;133;13302
13;133;13302;3;1;3;BATUCO;1;13;133;13302
13;133;13302;3;1;4;ESTACIÓN COLINA;2;13;133;13302
13;133;13302;3;1;5;ESTACIÓN COLINA;2;13;133;13302
13;133;13302;4;1;1;ESTACIÓN COLINA;2;13;133;13302
13;133;13302;4;1;2;VALLE GRANDE;1;13;133;13302
13;133;13302;4;1;3;VALLE GRANDE;1;13;133;13302
13;133;13302;4;1;4;VALLE GRANDE;1;13;133;13302
13;133;13302;4;1;5;CHICAUMA;1;13;133;13302
13;133;13303;1;1;1;TILTIL;1;13;133;13303
13;133;13303;1;1;2;TILTIL;1;13;133;13303
13;133;13303;2;1;1;HUERTOS FAMILIARES;2;13;133;13303
13;133;13303;2;1;2;ALTO EL MANZANO;2;13;133;13303
13;133;13303;2;1;3;ESTACIÓN POLPAICO;2;13;133;13303
13;134;13401;1;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;1;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;2;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;2;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;3;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;3;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;3;1;3;SAN BERNARDO;1;13;134;13401
13;134;13401;4;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;4;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;4;1;3;SAN BERNARDO;1;13;134;13401
13;134;13401;4;1;4;SAN BERNARDO;1;13;134;13401
13;134;13401;5;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;5;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;5;1;3;SAN BERNARDO;1;13;134;13401
13;134;13401;5;1;4;SAN BERNARDO;1;13;134;13401
13;134;13401;5;1;5;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;3;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;4;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;5;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;6;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;7;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;8;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;9;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;10;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;11;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;12;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;13;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;14;SAN BERNARDO;1;13;134;13401
13;134;13401;6;1;15;SAN BERNARDO;1;13;134;13401
13;134;13401;7;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;7;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;8;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;8;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;8;1;3;SAN BERNARDO;1;13;134;13401
13;134;13401;8;1;4;SAN BERNARDO;1;13;134;13401
13;134;13401;8;1;5;SAN BERNARDO;1;13;134;13401
13;134;13401;8;1;6;SAN BERNARDO;1;13;134;13401
13;134;13401;8;1;7;SAN BERNARDO;1;13;134;13401
13;134;13401;8;1;8;SAN BERNARDO;1;13;134;13401
13;134;13401;8;1;9;SAN BERNARDO;1;13;134;13401
13;134;13401;9;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;9;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;9;1;3;SAN BERNARDO;1;13;134;13401
13;134;13401;9;1;4;SAN BERNARDO;1;13;134;13401
13;134;13401;10;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;10;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;10;1;3;SAN BERNARDO;1;13;134;13401
13;134;13401;10;1;4;SAN BERNARDO;1;13;134;13401
13;134;13401;10;1;5;SAN BERNARDO;1;13;134;13401
13;134;13401;10;1;6;SAN BERNARDO;1;13;134;13401
13;134;13401;11;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;11;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;11;1;3;SAN BERNARDO;1;13;134;13401
13;134;13401;11;1;4;SAN BERNARDO;1;13;134;13401
13;134;13401;11;1;5;SAN BERNARDO;1;13;134;13401
13;134;13401;11;1;6;SAN BERNARDO;1;13;134;13401
13;134;13401;12;1;1;LO HERRERA;2;13;134;13401
13;134;13401;13;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;13;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;13;1;3;SAN BERNARDO;1;13;134;13401
13;134;13401;13;1;4;SAN BERNARDO;1;13;134;13401
13;134;13401;14;1;1;SAN BERNARDO;1;13;134;13401
13;134;13401;14;1;2;SAN BERNARDO;1;13;134;13401
13;134;13401;14;1;3;SAN BERNARDO;1;13;134;13401
13;134;13401;14;1;4;SAN BERNARDO;1;13;134;13401
13;134;13401;14;1;5;SAN BERNARDO;1;13;134;13401
13;134;13402;1;1;1;BUIN;1;13;134;13402
13;134;13402;1;1;2;BUIN;1;13;134;13402
13;134;13402;1;1;3;BUIN;1;13;134;13402
13;134;13402;1;1;4;BUIN;1;13;134;13402
13;134;13402;1;1;5;BUIN;1;13;134;13402
13;134;13402;1;1;6;BUIN;1;13;134;13402
13;134;13402;1;1;7;BUIN;1;13;134;13402
13;134;13402;1;1;8;BUIN;1;13;134;13402
13;134;13402;1;1;9;BUIN;1;13;134;13402
13;134;13402;1;1;10;BUIN;1;13;134;13402
13;134;13402;2;1;1;ALTO JAHUEL;1;13;134;13402
13;134;13402;2;1;2;ALTO JAHUEL;1;13;134;13402
13;134;13402;2;1;3;BUIN;1;13;134;13402
13;134;13402;3;1;1;BUIN;1;13;134;13402
13;134;13402;3;1;2;BUIN;1;13;134;13402
13;134;13402;4;1;1;BUIN;1;13;134;13402
13;134;13402;4;1;2;BUIN;1;13;134;13402
13;134;13402;4;1;3;BUIN;1;13;134;13402
13;134;13402;5;1;1;VALDIVIA DE PAINE;2;13;134;13402
13;134;13402;5;1;2;VILUCO;2;13;134;13402
13;134;13402;6;1;1;EL RULO;2;13;134;13402
13;134;13403;1;1;1;SAN IGNACIO;2;13;134;13403
13;134;13403;1;1;2;SAN IGNACIO;2;13;134;13403
13;134;13403;2;1;1;SAN IGNACIO;2;13;134;13403
13;134;13403;2;1;2;BAJOS DE SAN AGUSTÍN;1;13;134;13403
13;134;13403;2;1;3;SAN IGNACIO;2;13;134;13403
13;134;13403;2;1;4;SAN IGNACIO;2;13;134;13403
13;134;13403;4;1;1;EL ROTO CHILENO;2;13;134;13403
13;134;13403;5;1;1;BAJOS DE SAN AGUSTÍN;1;13;134;13403
13;134;13403;5;1;2;BAJOS DE SAN AGUSTÍN;1;13;134;13403
13;134;13404;1;1;1;PAINE;1;13;134;13404
13;134;13404;1;1;2;PAINE;1;13;134;13404
13;134;13404;1;1;3;PAINE;1;13;134;13404
13;134;13404;2;1;1;HUELQUÉN;2;13;134;13404
13;134;13404;3;1;1;HOSPITAL;1;13;134;13404
13;134;13404;4;1;1;PINTUÉ - LA GUACHERA;2;13;134;13404
13;134;13404;4;1;2;PINTUÉ - LA GUACHERA;2;13;134;13404
13;134;13404;5;1;1;CHADA;2;13;134;13404
13;134;13404;6;1;1;PAINE;1;13;134;13404
13;134;13404;6;1;2;PAINE;1;13;134;13404
13;134;13404;6;1;3;PAINE;1;13;134;13404
13;134;13404;6;1;4;PAINE;1;13;134;13404
13;134;13404;7;1;1;EL TRÁNSITO;2;13;134;13404
13;134;13404;8;1;1;HOSPITAL;1;13;134;13404
13;134;13404;8;1;2;HOSPITAL;1;13;134;13404
13;134;13404;9;1;1;PINTUÉ - LA GUACHERA;2;13;134;13404
13;135;13501;1;1;1;MELIPILLA;1;13;135;13501
13;135;13501;1;1;2;MELIPILLA;1;13;135;13501
13;135;13501;1;1;3;MELIPILLA;1;13;135;13501
13;135;13501;1;1;4;MELIPILLA;1;13;135;13501
13;135;13501;1;1;5;MELIPILLA;1;13;135;13501
13;135;13501;1;1;6;MELIPILLA;1;13;135;13501
13;135;13501;1;1;7;MELIPILLA;1;13;135;13501
13;135;13501;1;1;8;MELIPILLA;1;13;135;13501
13;135;13501;1;1;9;MELIPILLA;1;13;135;13501
13;135;13501;2;1;1;MELIPILLA;1;13;135;13501
13;135;13501;2;1;2;MELIPILLA;1;13;135;13501
13;135;13501;2;1;3;MELIPILLA;1;13;135;13501
13;135;13501;2;1;4;MELIPILLA;1;13;135;13501
13;135;13501;2;1;5;MELIPILLA;1;13;135;13501
13;135;13501;2;1;6;MELIPILLA;1;13;135;13501
13;135;13501;2;1;7;MELIPILLA;1;13;135;13501
13;135;13501;3;1;1;PABELLÓN;2;13;135;13501
13;135;13501;10;1;1;SAN JOSÉ;2;13;135;13501
13;135;13501;12;1;1;POMAIRE;2;13;135;13501
13;135;13501;12;1;2;MELIPILLA;1;13;135;13501
13;135;13501;14;1;1;MELIPILLA;1;13;135;13501
13;135;13501;14;1;2;MELIPILLA;1;13;135;13501
13;135;13501;14;1;3;MELIPILLA;1;13;135;13501
13;135;13501;14;1;4;MELIPILLA;1;13;135;13501
13;135;13501;14;1;5;MELIPILLA;1;13;135;13501
13;135;13501;16;1;1;BOLLENAR;1;13;135;13501
13;135;13502;1;1;1;VILLA ALHUÉ;2;13;135;13502
13;135;13503;1;1;1;CURACAVÍ;1;13;135;13503
13;135;13503;1;1;2;CURACAVÍ;1;13;135;13503
13;135;13503;1;1;3;CURACAVÍ;1;13;135;13503
13;135;13503;4;1;1;CURACAVÍ;1;13;135;13503
13;135;13503;6;1;1;CURACAVÍ;1;13;135;13503
13;135;13503;6;1;2;CURACAVÍ;1;13;135;13503
13;135;13503;6;1;3;CURACAVÍ;1;13;135;13503
13;135;13503;7;1;1;CERRILLOS;2;13;135;13503
13;135;13504;1;1;1;MARÍA PINTO;2;13;135;13504
13;135;13504;2;1;1;LOS RULOS;2;13;135;13504
13;135;13504;2;1;2;VILLA SANTA LUISA;2;13;135;13504
13;135;13504;3;1;1;IBACACHE ALTO - CHOROMBO;2;13;135;13504
13;135;13504;3;1;2;CHOROMBO BAJO;2;13;135;13504
13;135;13504;4;1;1;IBACACHE ALTO - CHOROMBO;2;13;135;13504
